# started on Tue Jan 16 20:03:06 2024

160151999;;br_pred;249047247;58.77;;
3648903;;br_mis_pred;249384614;58.85;;
596846710;;l1d_cache;250635629;59.14;;
104366;;l1d_cache_refill;253546015;59.83;;
417203990;;l1i_cache;257636161;60.79;;
136316;;l1i_cache_refill;261342164;61.67;;
593300041;;mem_access;261058851;61.60;;
0;;memory_error;257097261;60.67;;
1110545890;;inst_retired;253001340;59.70;;
1202922511;;inst_spec;250009174;58.99;;
